date,game_id,home,away,home_score,away_score,home_elo_before,away_elo_before,home_expected_win_rate,home_elo_change,home_elo_after,away_elo_after
2026-04-14,NPB20260414SHE06,ソフトバンク,楽天,2,3,1554.821935336445,1513.676614141646,0.6078604839559287,-14.58865161494229,1540.2332837215026,1528.2652657565884
2026-04-15,NPB20260415BL03,オリックス,西武,3,1,1506.9365174139266,1473.2542501871105,0.597574003652565,9.65822391233844,1516.594741326265,1463.5960262747722
2026-04-15,NPB20260415MF02,ロッテ,日本ハム,9,7,1435.025219223681,1516.2854636971906,0.43381680055729266,13.588396786624976,1448.613616010306,1502.6970669105656
2026-04-15,NPB20260415SHE04,ソフトバンク,楽天,2,3,1540.2332837215026,1528.2652657565884,0.5671836500307667,-13.6124076007384,1526.6208761207643,1541.8776733573268
2026-04-16,NPB20260416BL04,オリックス,西武,7,1,1516.594741326265,1463.5960262747722,0.6240000231623067,9.02399944410464,1525.6187407703696,1454.5720268306675
2026-04-16,NPB20260416MF03,ロッテ,日本ハム,5,3,1448.613616010306,1502.6970669105656,0.47256429151063173,12.65845700374484,1461.2720730140509,1490.0386099068207
2026-04-16,NPB20260416SHE05,ソフトバンク,楽天,6,0,1526.6208761207643,1541.8776733573268,0.5283822092823877,11.318826977222695,1537.939703097987,1530.5588463801041
2026-04-17,NPB20260417EM05,楽天,ロッテ,1,0,1530.5588463801041,1461.2720730140509,0.6457301827576565,8.502475613816245,1539.0613219939203,1452.7695974002347
2026-04-17,NPB20260417FL04,日本ハム,西武,3,5,1490.0386099068207,1454.5720268306675,0.6000415555816228,-14.400997333958946,1475.6376125728618,1468.9730241646264
2026-04-17,NPB20260417SHB06,ソフトバンク,オリックス,4,13,1537.939703097987,1525.6187407703696,0.567682339138801,-13.624376139331222,1524.3153269586558,1539.2431169097008
2026-04-18,NPB20260418EM05,楽天,ロッテ,9,1,1539.0613219939203,1452.7695974002347,0.6677910734262021,7.973014237771149,1547.0343362316914,1444.7965831624635
2026-04-18,NPB20260418FL04,日本ハム,西武,5,3,1475.6376125728618,1468.9730241646264,0.5596743796986089,10.567814887233386,1486.2054274600953,1458.405209277393
2026-04-18,NPB20260418SHB06,ソフトバンク,オリックス,7,0,1524.3153269586558,1539.2431169097008,0.5288541376725149,11.307500695859643,1535.6228276545155,1527.935616213841
2026-04-19,NPB20260419EM05,楽天,ロッテ,5,8,1547.0343362316914,1444.7965831624635,0.6878321918287567,-16.50797260389016,1530.5263636278012,1461.3045557663538
2026-04-19,NPB20260419FL04,日本ハム,西武,3,15,1486.2054274600953,1458.405209277393,0.5894052152163327,-14.145725165191985,1472.0597022949032,1472.550934442585
2026-04-19,NPB20260419SHB06,ソフトバンク,オリックス,1,2,1535.6228276545155,1527.935616213841,0.5611245762289407,-13.466989829494578,1522.1558378250209,1541.4026060433357
2026-04-21,NPB20260421FE04,日本ハム,楽天,3,1,1472.0597022949032,1530.5263636278012,0.46628002075614455,12.80927950185253,1484.8689817967556,1517.7170841259485
2026-04-21,NPB20260421LSH05,西武,ソフトバンク,6,4,1472.550934442585,1522.1558378250209,0.47899422578400574,12.504138581183863,1485.055073023769,1509.651699243837
2026-04-21,NPB20260421MB06,ロッテ,オリックス,7,4,1461.3045557663538,1541.4026060433357,0.43546075001575524,13.548941999621874,1474.8534977659756,1527.853664043714
2026-04-22,NPB20260422FE04,日本ハム,楽天,5,4,1484.8689817967556,1517.7170841259485,0.5030967900875473,11.925677037898865,1496.7946588346545,1505.7914070880497
2026-04-22,NPB20260422LSH05,西武,ソフトバンク,3,1,1485.055073023769,1509.651699243837,0.5149671854275518,11.640787549738757,1496.6958605735076,1498.0109116940982
2026-04-22,NPB20260422MB06,ロッテ,オリックス,1,4,1474.8534977659756,1527.853664043714,0.474118830457071,-11.378851930969704,1463.474645835006,1539.2325159746836
2026-04-23,NPB20260423FE02,日本ハム,楽天,2,3,1496.7946588346545,1505.7914070880497,0.5373519706937172,-12.896447296649214,1483.8982115380052,1518.687854384699
2026-04-23,NPB20260423LSH03,西武,ソフトバンク,3,4,1496.6958605735076,1498.0109116940982,0.5483252156373032,-13.159805175295276,1483.5360553982123,1511.1707168693936
2026-04-24,NPB20260424BF03,オリックス,日本ハム,3,2,1539.2325159746836,1483.8982115380052,0.6271491826306926,8.948419616863376,1548.180935591547,1474.9497919211417
2026-04-25,NPB20260425BF05,オリックス,日本ハム,4,2,1548.180935591547,1474.9497919211417,0.6509070301123748,8.378231277303005,1556.55916686885,1466.5715606438387
2026-04-25,NPB20260425EL04,楽天,西武,7,9,1518.687854384699,1483.5360553982123,0.5996066016241642,-14.39055843897994,1504.297295945719,1497.9266138371922
