date,game_id,home,away,home_score,away_score,home_elo_before,away_elo_before,home_expected_win_rate,home_elo_change,home_elo_after,away_elo_after
2026-05-30,NPB20260530MHT04,ロッテ,阪神,3,4,1493.1216577149282,1579.2732108696143,0.48191344904074696,-11.565922776977928,1481.5557349379503,1590.8391336465922
2026-05-30,NPB20260530SHHC06,ソフトバンク,広島,4,2,1525.1035372646047,1397.6642053511127,0.5482162282434333,10.8428105221576,1535.9463477867623,1386.8213948289551
2026-05-31,NPB20260531BCD05,オリックス,中日,7,5,1560.022618092083,1395.2709503075037,0.5596906197740362,10.567425125423132,1570.590043217506,1384.7035251820805
2026-05-31,NPB20260531EYS02,楽天,ヤクルト,1,2,1362.9651429201333,1589.2278231975315,0.4386197104246016,-10.526873050190439,1352.4382698699428,1599.754696247722
2026-05-31,NPB20260531FYG01,日本ハム,巨人,3,0,1487.169477442875,1530.735494632667,0.49515662729008003,12.11624094503808,1499.285718387913,1518.619253687629
2026-05-31,NPB20260531LDB03,西武,DeNA,0,6,1629.774356665953,1449.6715255409938,0.5643937065948031,-13.545448958275276,1616.2289077076778,1463.216974499269
2026-05-31,NPB20260531MHT04,ロッテ,阪神,4,2,1481.5557349379503,1590.8391336465922,0.4747293958833897,12.606494498798646,1494.162229436749,1578.2326391477936
2026-05-31,NPB20260531SHHC06,ソフトバンク,広島,3,1,1535.9463477867623,1386.8213948289551,0.5548920877370714,10.682589894310286,1546.6289376810726,1376.138804934645
2026-06-02,NPB20260602CDSH04,中日,ソフトバンク,0,3,1384.7035251820805,1546.6289376810726,0.4584239709229799,-11.002175302151517,1373.701349879929,1557.631112983224
2026-06-02,NPB20260602DBE03,DeNA,楽天,3,7,1463.216974499269,1352.4382698699428,0.5430753574816906,-13.033808579560574,1450.1831659197085,1365.4720784495034
2026-06-02,NPB20260602YGB01,巨人,オリックス,3,2,1518.619253687629,1570.590043217506,0.4925417988107934,12.178996828540958,1530.79825051617,1558.4110463889651
2026-06-02,NPB20260602YSM02,ヤクルト,ロッテ,0,5,1599.754696247722,1494.162229436749,0.5414731441903128,-12.995355460567506,1586.7593407871545,1507.1575848973164
2026-06-03,NPB20260603CDSH04,中日,ソフトバンク,5,8,1373.701349879929,1557.631112983224,0.4516325926545929,-10.839182223710228,1362.8621676562188,1568.4702952069342
2026-06-03,NPB20260603DBE03,DeNA,楽天,0,2,1450.1831659197085,1365.4720784495034,0.5350137953407708,-12.840331088178498,1437.34283483153,1378.312409537682
2026-06-03,NPB20260603HCF06,広島,日本ハム,3,1,1376.138804934645,1499.285718387913,0.47042862379485134,12.709713028923566,1388.8485179635684,1486.5760053589895
2026-06-03,NPB20260603HTL05,阪神,西武,2,3,1578.2326391477936,1616.2289077076778,0.496889599721833,-11.925350393323992,1566.3072887544697,1628.1542581010017
2026-06-03,NPB20260603YGB01,巨人,オリックス,5,4,1530.79825051617,1558.4110463889651,0.5001204824910799,11.997108420214083,1542.795358936384,1546.413937968751
2026-06-03,NPB20260603YSM02,ヤクルト,ロッテ,1,0,1586.7593407871545,1507.1575848973164,0.5334314242313909,11.197645818446619,1597.956986605601,1495.9599390788699
2026-06-04,NPB20260604CDSH04,中日,ソフトバンク,1,2,1362.8621676562188,1568.4702952069342,0.4449593845317769,-10.679025228762645,1352.1831424274562,1579.1493204356968
2026-06-04,NPB20260604DBE03,DeNA,楽天,8,7,1437.34283483153,1378.312409537682,0.5270539518764448,11.350705154965326,1448.6935399864951,1366.9617043827168
2026-06-04,NPB20260604HCF06,広島,日本ハム,2,5,1388.8485179635684,1486.5760053589895,0.47831719214088975,-11.479612611381354,1377.368905352187,1498.0556179703708
2026-06-04,NPB20260604HTL05,阪神,西武,2,4,1566.3072887544697,1628.1542581010017,0.4894697293212255,-11.747273503709412,1554.5600152507602,1639.9015316047112
2026-06-04,NPB20260604YGB01,巨人,オリックス,2,1,1542.795358936384,1546.413937968751,0.5075859444091366,11.817937334180721,1554.6132962705647,1534.5960006345704
2026-06-04,NPB20260604YSM02,ヤクルト,ロッテ,2,5,1597.956986605601,1495.9599390788699,0.5403618857132759,-12.968685257118622,1584.9883013484825,1508.9286243359884
2026-06-05,NPB20260605CDL04,中日,西武,1,0,1352.1831424274562,1639.9015316047112,0.41988242927581015,13.922821697380558,1366.1059641248369,1625.9787099073305
2026-06-05,NPB20260605DBSH03,DeNA,ソフトバンク,8,3,1448.6935399864951,1579.1493204356968,0.46816297570642185,12.764088583045876,1461.457628569541,1566.385231852651
2026-06-05,NPB20260605HCB06,広島,オリックス,2,2,1377.368905352187,1534.5960006345704,0.45987614075767796,0.9629726218157288,1378.3318779740027,1533.6330280127547
2026-06-05,NPB20260605HTE05,阪神,楽天,8,1,1554.5600152507602,1366.9617043827168,0.5666859236271942,10.39953783294734,1564.9595530837075,1356.5621665497695
2026-06-05,NPB20260605YGM01,巨人,ロッテ,8,2,1554.6132962705647,1508.9286243359884,0.5229116766770276,11.450119759751336,1566.063416030316,1497.4785045762371
2026-06-05,NPB20260605YSF02,ヤクルト,日本ハム,1,3,1584.9883013484825,1498.0556179703708,0.5357016105176498,-12.856838652423594,1572.1314626960589,1510.9124566227945
2026-06-06,NPB20260606CDL04,中日,西武,2,5,1366.1059641248369,1625.9787099073305,0.4283470778356871,-10.28032986805649,1355.8256342567804,1636.259039775387
2026-06-06,NPB20260606DBSH03,DeNA,ソフトバンク,3,6,1461.457628569541,1566.385231852651,0.47608146563154624,-11.42595517515711,1450.031673394384,1577.811187027808
2026-06-06,NPB20260606HCB06,広島,オリックス,7,4,1378.3318779740027,1533.6330280127547,0.46047161598807707,12.94868121628615,1391.2805591902888,1520.6843467964686
2026-06-06,NPB20260606HTE05,阪神,楽天,1,0,1564.9595530837075,1356.5621665497695,0.5730313370107947,10.247247911740928,1575.2068009954485,1346.3149186380285
2026-06-06,NPB20260606YGM01,巨人,ロッテ,1,1,1566.063416030316,1497.4785045762371,0.5300172350470568,-0.7204136411293627,1565.3430023891865,1498.1989182173666
2026-06-06,NPB20260606YSF02,ヤクルト,日本ハム,0,2,1572.1314626960589,1510.9124566227945,0.5277329068022478,-12.665589763253948,1559.4658729328048,1523.5780463860485
2026-06-07,NPB20260607CDL04,中日,西武,1,4,1355.8256342567804,1636.259039775387,0.42209261561080375,-10.13022277465929,1345.695411482121,1646.3892625500464
2026-06-07,NPB20260607DBSH03,DeNA,ソフトバンク,2,4,1450.031673394384,1577.811187027808,0.46899243420142445,-11.255818420834187,1438.7758549735497,1589.0670054486422
2026-06-07,NPB20260607HCB05,広島,オリックス,5,2,1391.2805591902888,1520.6843467964686,0.4684890003437823,12.756263991749226,1404.036823182038,1507.9280828047195
2026-06-07,NPB20260607YGM01,巨人,ロッテ,2,2,1565.3430023891865,1498.1989182173666,0.5295704989248033,-0.7096919741952803,1564.6333104149912,1498.9086101915618
2026-06-07,NPB20260607YSF02,ヤクルト,日本ハム,1,7,1559.4658729328048,1523.5780463860485,0.5198688773818302,-12.476853057163925,1546.989019875641,1536.0548994432124
2026-06-09,NPB20260609BYS05,オリックス,ヤクルト,4,3,1507.9280828047195,1546.989019875641,0.4965583315446283,12.082600042928922,1520.0106828476485,1534.906419832712
2026-06-09,NPB20260609EYG02,楽天,巨人,2,8,1346.3149186380285,1564.6333104149912,0.44105586247597306,-10.585340699423353,1335.7295779386052,1575.2186511144146
2026-06-09,NPB20260609FDB01,日本ハム,DeNA,4,1,1536.0548994432124,1438.7758549735497,0.5389030559382173,11.066326657482785,1547.1212261006951,1427.709528316067
2026-06-09,NPB20260609LHC03,西武,広島,4,3,1646.3892625500464,1404.036823182038,0.5833380445299043,9.999886931282296,1656.3891494813288,1394.0369362507556
2026-06-09,NPB20260609MCD04,ロッテ,中日,3,1,1498.9086101915618,1345.695411482121,0.5561485011878948,10.652435971490524,1509.5610461630524,1335.0429755106304
2026-06-09,NPB20260609SHHT06,ソフトバンク,阪神,10,4,1589.0670054486422,1575.2068009954485,0.5130222817799036,11.687465237282314,1600.7544706859246,1563.519335758166
2026-06-10,NPB20260610BYS05,オリックス,ヤクルト,8,4,1520.0106828476485,1534.906419832712,0.504077434025979,11.902141583376503,1531.912824431025,1523.0042782493354
2026-06-10,NPB20260610EYG02,楽天,巨人,0,7,1335.7295779386052,1575.2186511144146,0.43457038877604687,-10.429689330625125,1325.2998886079802,1585.6483404450396
2026-06-10,NPB20260610FDB01,日本ハム,DeNA,4,2,1547.1212261006951,1427.709528316067,0.545740404613315,10.90223028928044,1558.0234563899755,1416.8072980267866
2026-06-10,NPB20260610LHC03,西武,広島,5,4,1656.3891494813288,1394.0369362507556,0.5893754564513987,9.854989045166432,1666.2441385264951,1384.1819472055893
2026-06-10,NPB20260610MCD04,ロッテ,中日,4,11,1509.5610461630524,1335.0429755106304,0.5626840160707954,-13.504416385699091,1496.0566297773532,1348.5473918963296
2026-06-10,NPB20260610SHHT06,ソフトバンク,阪神,6,2,1600.7544706859246,1563.519335758166,0.520287430013618,11.513101679673168,1612.2675723655977,1552.006234078493
2026-06-11,NPB20260611BYS05,オリックス,ヤクルト,4,2,1531.912824431025,1523.0042782493354,0.5114824494791087,11.72442121250139,1543.6372456435263,1511.279857036834
2026-06-11,NPB20260611EYG02,楽天,巨人,8,2,1325.2998886079802,1585.6483404450396,0.42820210306228984,13.723149526505045,1339.0230381344852,1571.9251909185346
2026-06-11,NPB20260611FDB01,日本ハム,DeNA,3,0,1558.0234563899755,1416.8072980267866,0.5524595514757346,10.740970764582372,1568.764427154558,1406.0663272622041
2026-06-11,NPB20260611LHC03,西武,広島,4,1,1666.2441385264951,1384.1819472055893,0.5952991714144285,9.712819886053717,1675.9569584125488,1374.4691273195356
2026-06-11,NPB20260611MCD04,ロッテ,中日,3,2,1496.0566297773532,1348.5473918963296,0.5543953463093203,10.694511688576313,1506.7511414659295,1337.8528802077533
2026-06-11,NPB20260611SHHT06,ソフトバンク,阪神,3,2,1612.2675723655977,1552.006234078493,0.5274358257144952,11.341540182852114,1623.60911254845,1540.6646938956408
2026-06-12,NPB20260612BHT05,オリックス,阪神,2,1,1543.6372456435263,1540.6646938956408,0.5096362304561617,11.76873046905212,1555.4059761125784,1528.8959634265887
2026-06-12,NPB20260612EHC02,楽天,広島,2,1,1339.0230381344852,1374.4691273195356,0.4976830903727033,12.055605831055122,1351.0786439655403,1362.4135214884805
2026-06-12,NPB20260612FCD01,日本ハム,中日,3,1,1568.764427154558,1337.8528802077533,0.5798729398827648,10.083049442813646,1578.8474765973717,1327.7698307649396
2026-06-12,NPB20260612LYG03,西武,巨人,3,0,1675.9569584125488,1571.9251909185346,0.540990819213786,11.016220338869136,1686.973178751418,1560.9089705796655
2026-06-12,NPB20260612MDB04,ロッテ,DeNA,3,2,1506.7511414659295,1406.0663272622041,0.5399562050581218,11.041051078605076,1517.7921925445346,1395.025276183599
2026-06-12,NPB20260612SHYS06,ソフトバンク,ヤクルト,2,4,1623.60911254845,1511.279857036834,0.5435542063043444,-13.045300951304265,1610.5638115971458,1524.3251579881382
2026-06-13,NPB20260613BHT05,オリックス,阪神,3,6,1555.4059761125784,1528.8959634265887,0.5169548405105533,-12.406916172253279,1542.9990599403252,1541.3028795988419
2026-06-13,NPB20260613EHC02,楽天,広島,0,2,1351.0786439655403,1362.4135214884805,0.5051853360636849,-12.124448065528437,1338.9541959000119,1374.537969554009
2026-06-13,NPB20260613FCD01,日本ハム,中日,4,3,1578.8474765973717,1327.7698307649396,0.5859751450590628,9.936596518582494,1588.7840731159542,1317.833234246357
2026-06-13,NPB20260613LYG03,西武,巨人,1,2,1686.973178751418,1560.9089705796655,0.5477922886393971,-13.14701492734553,1673.8261638240724,1574.055985507011
2026-06-13,NPB20260613MDB04,ロッテ,DeNA,6,16,1517.7921925445346,1395.025276183599,0.5467754786541884,-13.12261148770052,1504.669581056834,1408.1478876712997
2026-06-13,NPB20260613SHYS06,ソフトバンク,ヤクルト,8,1,1610.5638115971458,1524.3251579881382,0.535486750525587,11.148317987385912,1621.7121295845318,1513.1768400007522
2026-06-14,NPB20260614BHT05,オリックス,阪神,3,2,1542.9990599403252,1541.3028795988419,0.5092392160614144,11.778258814526055,1554.7773187548512,1529.5246207843159
2026-06-14,NPB20260614EHC02,楽天,広島,0,3,1338.9541959000119,1374.537969554009,0.4976402493900379,-11.94336598536091,1327.010829914651,1386.4813355393699
2026-06-14,NPB20260614FCD01,日本ハム,中日,5,9,1588.7840731159542,1317.833234246357,0.591963017475429,-14.207112419410297,1574.576960696544,1332.0403466657674
2026-06-14,NPB20260614LYG03,西武,巨人,1,0,1673.8261638240724,1574.055985507011,0.539673411430398,11.047838125670447,1684.874001949743,1563.0081473813405
2026-06-14,NPB20260614MDB04,ロッテ,DeNA,6,4,1504.669581056834,1408.1478876712997,0.5386688165116382,11.071948403720683,1515.7415294605546,1397.075939267579
2026-06-14,NPB20260614SHYS06,ソフトバンク,ヤクルト,0,4,1621.7121295845318,1513.1768400007522,0.5423823942009481,-13.017177460822754,1608.694952123709,1526.194017461575
2026-06-16,NPB20260616HCF02,広島,日本ハム,0,2,1386.4813355393699,1574.576960696544,0.45034879705845826,-10.808371129402998,1375.6729644099669,1585.3853318259469
2026-06-16,NPB20260616HTL01,阪神,西武,0,1,1529.5246207843159,1684.874001949743,0.4604567022160869,-11.050960853186087,1518.4736599311298,1695.924962802929
2026-06-17,NPB20260617HTE01,阪神,楽天,10,3,1518.4736599311298,1327.010829914651,0.5678666371286627,10.371200708912095,1528.8448606400418,1316.6396292057389
