date,game_id,home,away,home_score,away_score,home_elo_before,away_elo_before,home_expected_win_rate,home_elo_change,home_elo_after,away_elo_after
2026-03-27,NPB20260327DBYS02,DeNA,ヤクルト,2,3,1500.0,1500.0,0.5087116024536116,-12.209078458886678,1487.7909215411132,1512.2090784588868
2026-03-27,NPB20260327HCCD03,広島,中日,6,5,1500.0,1500.0,0.5087116024536116,11.790921541113322,1511.7909215411132,1488.2090784588868
2026-03-27,NPB20260327YGHT01,巨人,阪神,3,1,1500.0,1500.0,0.5087116024536116,11.790921541113322,1511.7909215411132,1488.2090784588868
2026-03-28,NPB20260328DBYS02,DeNA,ヤクルト,2,5,1487.7909215411132,1512.2090784588868,0.5011145249766051,-12.026748599438523,1475.7641729416746,1524.2358270583254
2026-03-28,NPB20260328HCCD03,広島,中日,2,1,1511.7909215411132,1488.2090784588868,0.5160447032696194,11.614927121529135,1523.4058486626423,1476.5941513373577
2026-03-28,NPB20260328YGHT01,巨人,阪神,0,2,1511.7909215411132,1488.2090784588868,0.5160447032696194,-12.385072878470865,1499.4058486626423,1500.5941513373577
2026-03-29,NPB20260329DBYS02,DeNA,ヤクルト,3,5,1475.7641729416746,1524.2358270583254,0.49363038168610707,-11.847129160466569,1463.9170437812081,1536.0829562187919
2026-03-29,NPB20260329HCCD03,広島,中日,1,0,1523.4058486626423,1476.5941513373577,0.5232616143979177,11.441721254449973,1534.8475699170922,1465.1524300829078
2026-03-29,NPB20260329YGHT01,巨人,阪神,6,12,1499.4058486626423,1500.5941513373577,0.5083419575675417,-12.200206981621001,1487.2056416810212,1512.7943583189788
2026-03-31,NPB20260331CDYG02,中日,巨人,2,5,1465.1524300829078,1487.2056416810212,0.5018503951098368,-12.044409482636082,1453.1080206002716,1499.2500511636574
2026-03-31,NPB20260331HTDB03,阪神,DeNA,4,1,1512.7943583189788,1463.9170437812081,0.5239029222999739,11.426329864800625,1524.2206881837794,1452.4907139164075
2026-03-31,NPB20260331YSHC01,ヤクルト,広島,8,3,1536.0829562187919,1534.8475699170922,0.5090958835220649,11.781698795470442,1547.8646550142623,1523.0658711216217
2026-04-01,NPB20260401CDYG01,中日,巨人,5,6,1453.1080206002716,1499.2500511636574,0.4943551629328072,-11.864523910387373,1441.2434966898843,1511.1145750740448
2026-04-01,NPB20260401HTDB02,阪神,DeNA,1,4,1524.2206881837794,1452.4907139164075,0.5309922103757075,-12.743813049016982,1511.4768751347624,1465.2345269654245
2026-04-02,NPB20260402CDYG02,中日,巨人,2,1,1441.2434966898843,1511.1145750740448,0.4869743369818431,12.312615912435765,1453.5561126023201,1498.801959161609
2026-04-02,NPB20260402HTDB03,阪神,DeNA,4,3,1511.4768751347624,1465.2345269654245,0.5230848361681982,11.445963931963242,1522.9228390667256,1453.7885630334613
2026-04-02,NPB20260402YSHC01,ヤクルト,広島,2,1,1547.8646550142623,1523.0658711216217,0.5164229675658187,11.60584877842035,1559.4705037926826,1511.4600223432014
2026-04-03,NPB20260403HCHT03,広島,阪神,2,4,1511.4600223432014,1522.9228390667256,0.5051455307319048,-12.123492737565716,1499.3365296056356,1535.0463318042914
2026-04-03,NPB20260403YGDB01,巨人,DeNA,1,3,1498.801959161609,1453.7885630334613,0.522703237009964,-12.544877688239136,1486.2570814733697,1466.3334407217005
2026-04-03,NPB20260403YSCD02,ヤクルト,中日,0,1,1559.4705037926826,1453.5561126023201,0.5415726233947813,-12.997742961474751,1546.4727608312078,1466.553855563795
2026-04-04,NPB20260404HCHT03,広島,阪神,5,7,1499.3365296056356,1535.0463318042914,0.497601035217527,-11.942424845220648,1487.394104760415,1546.988756649512
2026-04-04,NPB20260404YGDB01,巨人,DeNA,8,4,1486.2570814733697,1466.3334407217005,0.5149075075082117,11.64221981980292,1497.8993012931726,1454.6912209018976
2026-04-04,NPB20260404YSCD02,ヤクルト,中日,11,6,1546.4727608312078,1466.553855563795,0.5335296659990333,11.195288016023202,1557.668048847231,1455.3585675477718
2026-04-05,NPB20260405HCHT03,広島,阪神,2,1,1487.394104760415,1546.988756649512,0.490170270123727,12.235913517030554,1499.6300182774457,1534.7528431324813
2026-04-05,NPB20260405YGDB01,巨人,DeNA,3,2,1497.8993012931726,1454.6912209018976,0.5221426245067308,11.468577011838462,1509.3678783050111,1443.222643890059
2026-04-05,NPB20260405YSCD02,ヤクルト,中日,7,5,1557.668048847231,1455.3585675477718,0.5404584676376423,11.028996776696586,1568.6970456239276,1444.3295707710752
2026-04-07,NPB20260407DBCD01,DeNA,中日,5,3,1443.222643890059,1444.3295707710752,0.508367271401969,11.799185486352744,1455.021829376412,1432.5303852847223
2026-04-07,NPB20260407HCYG03,広島,巨人,5,2,1499.6300182774457,1509.3678783050111,0.5056822055335751,11.863627067194198,1511.4936453446398,1497.504251237817
2026-04-07,NPB20260407HTYS02,阪神,ヤクルト,9,3,1534.7528431324813,1568.6970456239276,0.49815040951142253,12.044390171725858,1546.797233304207,1556.6526554522018
2026-04-08,NPB20260408DBCD01,DeNA,中日,4,6,1455.021829376412,1432.5303852847223,0.5157057566058496,-12.37693815854039,1442.6448912178714,1444.9073234432628
2026-04-08,NPB20260408HCYG03,広島,巨人,1,2,1511.4936453446398,1497.504251237817,0.513062453099872,-12.313498874396927,1499.180146470243,1509.8177501122138
2026-04-08,NPB20260408HTYS02,阪神,ヤクルト,2,3,1546.797233304207,1556.6526554522018,0.5056456295808576,-12.135495109940582,1534.6617381942665,1568.7881505621424
2026-04-09,NPB20260409HTYS01,阪神,ヤクルト,2,0,1534.6617381942665,1568.7881505621424,0.49809371385921536,12.04575086737883,1546.7074890616452,1556.7423996947637
2026-04-10,NPB20260410CDHT02,中日,阪神,3,5,1444.9073234432628,1546.7074890616452,0.4770524618692826,-11.449259084862781,1433.4580643584,1558.156748146508
2026-04-10,NPB20260410YGYS01,巨人,ヤクルト,3,2,1509.8177501122138,1556.7423996947637,0.4941116754795294,12.141319788491295,1521.9590699007051,1544.6010799062724
2026-04-11,NPB20260411CDHT03,中日,阪神,3,9,1433.4580643584,1558.156748146508,0.46994749127825125,-11.27873979067803,1422.179324567722,1569.435487937186
2026-04-11,NPB20260411DBHC02,DeNA,広島,4,3,1442.6448912178714,1499.180146470243,0.49112189897475683,12.213074424605837,1454.8579656424772,1486.9670720456372
2026-04-11,NPB20260411YGYS01,巨人,ヤクルト,2,3,1521.9590699007051,1544.6010799062724,0.5016671867793914,-12.040012482705393,1509.9190574179997,1556.6410923889778
2026-04-12,NPB20260412CDHT03,中日,阪神,0,3,1422.179324567722,1569.435487937186,0.4629602140019406,-11.111045136046574,1411.0682794316754,1580.5465330732327
2026-04-12,NPB20260412DBHC02,DeNA,広島,6,5,1454.8579656424772,1486.9670720456372,0.498721412631636,12.030686096840737,1466.888651739318,1474.9363859487964
2026-04-12,NPB20260412YGYS01,巨人,ヤクルト,0,2,1509.9190574179997,1556.6410923889778,0.4941747124215047,-11.860193098116113,1498.0588643198837,1568.5012854870938
2026-04-14,NPB20260414CDHC02,中日,広島,6,2,1411.0682794316754,1474.9363859487964,0.4888411279088934,12.26781293018656,1423.336092361862,1462.6685730186098
2026-04-14,NPB20260414HTYG03,阪神,巨人,3,4,1580.5465330732327,1498.0588643198837,0.5343252824553522,-12.823806778928452,1567.7227262943043,1510.8826710988121
2026-04-14,NPB20260414YSDB01,ヤクルト,DeNA,5,3,1568.5012854870938,1466.888651739318,0.5402430486179788,11.03416683316851,1579.5354523202623,1455.8544849061495
2026-04-15,NPB20260415CDHC01,中日,広島,2,5,1423.336092361862,1462.6685730186098,0.4964738421047686,-11.915372210514446,1411.4207201513475,1474.5839452291243
2026-04-16,NPB20260416HTYG02,阪神,巨人,3,4,1567.7227262943043,1510.8826710988121,0.5263743416567815,-12.632984199762756,1555.0897420945414,1523.515655298575
2026-04-16,NPB20260416YSDB01,ヤクルト,DeNA,2,0,1579.5354523202623,1455.8544849061495,0.5470573907335925,10.87062262239378,1590.406074942656,1444.9838622837558
2026-04-17,NPB20260417HCDB03,広島,DeNA,1,5,1474.5839452291243,1444.9838622837558,0.5179151778183517,-12.429964267640441,1462.153980961484,1457.4138265513961
2026-04-17,NPB20260417HTCD02,阪神,中日,2,1,1555.0897420945414,1411.4207201513475,0.553214261725318,10.722857718592369,1565.8125998131338,1400.697862432755
2026-04-17,NPB20260417YSYG01,ヤクルト,巨人,2,8,1590.406074942656,1523.515655298575,0.529491843970351,-12.707804255288423,1577.6982706873675,1536.2234595538634
2026-04-18,NPB20260418HCDB03,広島,DeNA,2,7,1462.153980961484,1457.4138265513961,0.5101860217962313,-12.244464523109551,1449.9095164383743,1469.6582910745058
2026-04-18,NPB20260418HTCD02,阪神,中日,4,3,1565.8125998131338,1400.697862432755,0.5598019794827439,10.564752492414147,1576.377352305548,1390.133109940341
2026-04-18,NPB20260418YSYG01,ヤクルト,巨人,4,3,1577.6982706873675,1536.2234595538634,0.521604332397818,11.481496022452369,1589.17976670982,1524.741963531411
2026-04-19,NPB20260419HCDB03,広島,DeNA,0,2,1449.9095164383743,1469.6582910745058,0.5025674299376275,-12.06161831850306,1437.8478981198714,1481.7199093930087
2026-04-19,NPB20260419HTCD02,阪神,中日,7,5,1576.377352305548,1390.133109940341,0.5662720397316539,10.409471046440308,1586.7868233519882,1379.7236388939007
2026-04-19,NPB20260419YSYG01,ヤクルト,巨人,3,1,1589.17976670982,1524.741963531411,0.5287312746660898,11.310449408013845,1600.4902161178338,1513.4315141233972
2026-04-21,NPB20260421DBHT02,DeNA,阪神,16,9,1481.7199093930087,1586.7868233519882,0.47603821707729843,12.575082790144837,1494.2949921831535,1574.2117405618435
2026-04-21,NPB20260421HCYS03,広島,ヤクルト,2,1,1437.8478981198714,1600.4902161178338,0.4582024491164974,13.003141221204064,1450.8510393410754,1587.4870748966298
2026-04-21,NPB20260421YGCD01,巨人,中日,2,1,1513.4315141233972,1379.7236388939007,0.550147874328608,10.796451016113409,1524.2279651395106,1368.9271878777872
2026-04-22,NPB20260422DBHT02,DeNA,阪神,7,6,1494.2949921831535,1574.2117405618435,0.4838511955539268,12.387571306705755,1506.6825634898591,1561.8241692551378
2026-04-22,NPB20260422HCYS03,広島,ヤクルト,0,2,1450.8510393410754,1587.4870748966298,0.46624820175816856,-11.189956842196045,1439.6610824988793,1598.677031738826
2026-04-22,NPB20260422YGCD01,巨人,中日,5,1,1524.2279651395106,1368.9271878777872,0.5567897870266237,10.63704511136103,1534.8650102508716,1358.2901427664262
2026-04-23,NPB20260423HCYS01,広島,ヤクルト,0,2,1439.6610824988793,1598.677031738826,0.4593231547896188,-11.023755714950852,1428.6373267839285,1609.7007874537767
2026-04-24,NPB20260424CDYS02,中日,ヤクルト,6,4,1358.2901427664262,1609.7007874537767,0.430927996156233,13.657728092250409,1371.9478708586767,1596.0430593615263
2026-04-24,NPB20260424DBYG01,DeNA,巨人,2,1,1506.6825634898591,1534.8650102508716,0.4999432298391395,12.001362483860651,1518.6839259737199,1522.863647767011
2026-04-25,NPB20260425CDYS02,中日,ヤクルト,5,2,1371.9478708586767,1596.0430593615263,0.43928409322229395,13.457181762664947,1385.4050526213416,1582.5858775988613
2026-04-25,NPB20260425DBYG01,DeNA,巨人,2,7,1518.6839259737199,1522.863647767011,0.5074113784187031,-12.177873082048874,1506.506052891671,1535.0415208490597
2026-04-25,NPB20260425HTHC03,阪神,広島,2,2,1561.8241692551378,1428.6373267839285,0.5499873753347566,-1.1996970080341587,1560.6244722471035,1429.8370237919628
2026-04-26,NPB20260426CDYS02,中日,ヤクルト,3,0,1385.4050526213416,1582.5858775988613,0.4475513218649416,13.258768275241401,1398.663820896583,1569.3271093236199
2026-04-26,NPB20260426DBYG01,DeNA,巨人,1,4,1506.506052891671,1535.0415208490597,0.49983338371745656,-11.996001209218957,1494.510051682452,1547.0375220582787
2026-04-26,NPB20260426HTHC03,阪神,広島,1,0,1560.6244722471035,1429.8370237919628,0.5492481319206299,10.818044833904882,1571.4425170810084,1419.018978958058
2026-04-28,NPB20260428CDDB03,中日,DeNA,3,0,1398.663820896583,1494.510051682452,0.47890149278633576,12.506364173127942,1411.170185069711,1482.0036875093242
2026-04-28,NPB20260428YGHC01,巨人,広島,1,11,1547.0375220582787,1419.018978958058,0.5483947734936022,-13.161474563846454,1533.8760474944322,1432.1804535219044
2026-04-28,NPB20260428YSHT02,ヤクルト,阪神,10,5,1569.3271093236199,1571.4425170810084,0.508053556967737,11.806714632774312,1581.1338239563943,1559.635802448234
2026-04-29,NPB20260429CDDB03,中日,DeNA,2,4,1411.170185069711,1482.0036875093242,0.4866750769161893,-11.680201845988542,1399.4899832237224,1493.6838893553127
2026-04-29,NPB20260429YGHC01,巨人,広島,4,2,1533.8760474944322,1432.1804535219044,0.540268695204321,11.033551315096297,1544.9095988095285,1421.1469022068081
2026-04-29,NPB20260429YSHT02,ヤクルト,阪神,0,2,1581.1338239563943,1559.635802448234,0.5153969421274687,-12.369526611059248,1568.764297345335,1572.0053290592932
2026-04-30,NPB20260430CDDB03,中日,DeNA,2,6,1399.4899832237224,1493.6838893553127,0.4794147369914336,-11.505953687794406,1387.9840295359281,1505.189843043107
2026-04-30,NPB20260430YGHC01,巨人,広島,2,3,1544.9095988095285,1421.1469022068081,0.5470825962230738,-13.129982309353771,1531.7796165001746,1434.276884516162
2026-04-30,NPB20260430YSHT02,ヤクルト,阪神,2,10,1568.764297345335,1572.0053290592932,0.5077033946259173,-12.184881471022015,1556.579415874313,1584.1902105303152
2026-05-01,NPB20260501HCCD03,広島,中日,7,3,1434.276884516162,1387.9840295359281,0.5231005183519659,11.445587559552818,1445.722472075715,1376.5384419763752
2026-05-01,NPB20260501HTYG02,阪神,巨人,3,5,1584.1902105303152,1531.7796165001746,0.5249997084067718,-12.599993001762524,1571.5902175285528,1544.379609501937
2026-05-01,NPB20260501YSDB01,ヤクルト,DeNA,16,5,1556.579415874313,1505.189843043107,0.5246827915082272,11.407613003802549,1567.9870288781156,1493.7822300393045
2026-05-02,NPB20260502HCCD03,広島,中日,0,4,1445.722472075715,1376.5384419763752,0.5302029808369791,-12.724871540087499,1432.9976005356275,1389.2633135164626
2026-05-02,NPB20260502HTYG02,阪神,巨人,7,5,1571.5902175285528,1544.379609501937,0.5171725839593673,11.587857984975185,1583.178075513528,1532.7917515169618
2026-05-02,NPB20260502YSDB01,ヤクルト,DeNA,6,5,1567.9870288781156,1493.7822300393045,0.531759244674789,11.237778127805065,1579.2248070059206,1482.5444519114994
2026-05-03,NPB20260503HTYG02,阪神,巨人,3,0,1583.178075513528,1532.7917515169618,0.5243713716434687,11.415087080556752,1594.5931625940848,1521.376664436405
2026-05-03,NPB20260503YSDB01,ヤクルト,DeNA,2,12,1579.2248070059206,1482.5444519114994,0.5387178900549208,-12.929229361318098,1566.2955776446026,1495.4736812728174
2026-05-04,NPB20260504CDHT03,中日,阪神,7,3,1389.2633135164626,1594.5931625940848,0.4450449260554922,13.318921774668187,1402.582235291131,1581.2742408194165
2026-05-04,NPB20260504DBHC02,DeNA,広島,11,8,1495.4736812728174,1432.9976005356275,0.5281228379805843,11.325051888465975,1506.7987331612835,1421.6725486471614
2026-05-04,NPB20260504YGYS01,巨人,ヤクルト,1,5,1521.376664436405,1566.2955776446026,0.494735702998161,-11.873656871955864,1509.503007564449,1578.1692345165586
2026-05-05,NPB20260505CDHT03,中日,阪神,7,3,1402.582235291131,1581.2742408194165,0.45324762671471047,13.122056958846947,1415.704292249978,1568.1521838605695
2026-05-05,NPB20260505DBHC02,DeNA,広島,5,5,1506.7987331612835,1421.6725486471614,0.5351423212792723,-0.8434157107025353,1505.9553174505809,1422.515964357864
2026-05-05,NPB20260505YGYS01,巨人,ヤクルト,3,2,1509.503007564449,1578.1692345165586,0.48734899154429046,12.30362420293703,1521.806631767386,1565.8656103136216
2026-05-06,NPB20260506CDHT03,中日,阪神,0,2,1415.704292249978,1568.1521838605695,0.46135401038939633,-11.072496249345512,1404.6317960006324,1579.224680109915
2026-05-06,NPB20260506DBHC02,DeNA,広島,0,10,1505.9553174505809,1422.515964357864,0.5346200010643166,-12.8308800255436,1493.1244374250373,1435.3468443834076
2026-05-06,NPB20260506YGYS01,巨人,ヤクルト,0,5,1521.806631767386,1565.8656103136216,0.49500325221523667,-11.880078053165679,1509.9265537142203,1577.7456883667874
2026-05-08,NPB20260508CDYG01,中日,巨人,9,2,1404.6317960006324,1509.9265537142203,0.4759674844864235,12.576780372325837,1417.2085763729583,1497.3497733418944
2026-05-08,NPB20260508HCYS03,広島,ヤクルト,1,4,1435.3468443834076,1577.7456883667874,0.46446365604533524,-11.147127745088046,1424.1997166383196,1588.8928161118754
2026-05-08,NPB20260508HTDB02,阪神,DeNA,1,10,1579.224680109915,1493.1244374250373,0.5354438992437079,-12.850653581848992,1566.374026528066,1505.9750910068863
2026-05-09,NPB20260509CDYG01,中日,巨人,4,2,1417.2085763729583,1497.3497733418944,0.4837814292646435,12.389245697648555,1429.5978220706068,1484.960527644246
2026-05-09,NPB20260509HCYS03,広島,ヤクルト,0,4,1424.1997166383196,1588.8928161118754,0.45756885487314247,-10.98165251695542,1413.2180641213643,1599.8744686288308
2026-05-09,NPB20260509HTDB02,阪神,DeNA,1,3,1566.374026528066,1505.9750910068863,0.5274785113785766,-12.659484273085837,1553.7145422549802,1518.634575279972
2026-05-10,NPB20260510CDYG01,中日,巨人,4,9,1429.5978220706068,1484.960527644246,0.4914866393359553,-11.795679344062927,1417.802142726544,1496.7562069883088
2026-05-10,NPB20260510HCYS03,広島,ヤクルト,4,0,1413.2180641213643,1599.8744686288308,0.45079224847217086,13.180986036667898,1426.3990501580322,1586.6934825921628
2026-05-10,NPB20260510HTDB02,阪神,DeNA,3,0,1553.7145422549802,1518.634575279972,0.5196178956266704,11.529170504959911,1565.24371275994,1507.1054047750122
2026-05-12,NPB20260512DBCD03,DeNA,中日,3,1,1507.1054047750122,1417.802142726544,0.5364354015527145,11.125550362734852,1518.230955137747,1406.676592363809
